"ID","volume","species","origin","leaf_type","nursery","climate_region","calliper300","rcd","height_m","sizeindex","logSI","logvol","logH","logD","logRCD","slenderness","longitude","latitude","MAT","MAP","treenumb","crown_length","branchper30","crown_spread","crown_ratio"
"flemings_fpc_45",45,"fraxinus_pennsylvanica_cimmaron","non-native","deciduous","flemings","Victoria",28.5367777777778,42.7235555555556,2.62113333333333,74.8234573333333,1.87164892015495,1.65321251377534,0.417984741862348,1.4536641782926,1.62616595448918,0.0925209135164934,-37.862445,145.444704,13.3583333333333,1085,5.5,200.46,5.5,71.8,0.0014456562194269
"flemings_fpu_45",45,"fraxinus_pennsylvanica_urbanite","non-native","deciduous","flemings","Victoria",26.9175555555556,44.0388888888889,2.45066666666667,66.0721953333333,1.81744983557758,1.65321251377534,0.38838703857499,1.4290627970026,1.64097857168088,0.0912946561751037,-37.862445,145.444704,13.3583333333333,1085,5.5,186.56,4,80,0.00168452198085485
"flemings_gtc_45",45,"gleditsia_triacanthos_continental","non-native","deciduous","flemings","Victoria",24.5478409090909,38.3597727272727,2.37140909090909,58.18996125,1.76112336028433,1.65321251377534,0.372449540435198,1.38867381984913,1.5820488537947,0.0972200162386649,-37.862445,145.444704,13.3583333333333,1085,5.5,197.35,3.3,65.2,0.00118019164019856
"flemings_gte_45",45,"gleditsia_triacanthos_elegantissima","non-native","deciduous","flemings","Victoria",16.0275555555556,31.7943333333333,1.96471111111111,31.5724976666667,1.49446875019461,1.65321251377534,0.292259413222982,1.20220933697163,1.4995802210828,0.123754277983138,-37.862445,145.444704,13.3583333333333,1085,5.5,158.25,5.5,48.2,0.000617741835450873
"flemings_gts_45",45,"gleditsia_triacanthos_sunburst","non-native","deciduous","flemings","Victoria",22.4687777777778,35.2767777777778,2.89008888888889,64.8785081111111,1.80924739006344,1.65321251377534,0.458498478959736,1.3507489111037,1.54605185194593,0.129215515256706,-37.862445,145.444704,13.3583333333333,1085,5.5,224.82,2.3,176.6,0.00852177951237255
"flemings_lc_100",100,"lophostemon_confertus","native","evergreen","flemings","Victoria",35.036,40.9525,2.8851,101.8308885,1.99915746813982,2,0.459294651187259,1.53986281695256,1.61110089731269,0.0835299238953777,-37.862445,145.444704,13.3583333333333,1085,5.5,241.61,7.2,164.8,0.00714314393622223
"flemings_lc_45",45,"lophostemon_confertus","native","evergreen","flemings","Victoria",29.6107777777778,38.4396666666667,2.46957777777778,73.248122,1.8610006395886,1.65321251377534,0.391381802227203,1.4696188373614,1.58182134997093,0.0839631115976401,-37.862445,145.444704,13.3583333333333,1085,5.5,180.82,3.1,150.8,0.00604191099138389
"flemings_lff_45",45,"lagerstroemia_fauriei_fantasy","non-native","deciduous","flemings","Victoria",27.9634444444444,32.7076666666667,2.23515555555556,62.5590858888889,1.79368509136394,1.65321251377534,0.347651000655849,1.4460340907081,1.51400525513379,0.0800650001464349,-37.862445,145.444704,13.3583333333333,1085,5.5,162.19,5.5,113.8,0.00342716342580111
"flemings_lib_45",45,"lagerstroemia_indica_biloxi","non-native","deciduous","flemings","Victoria",31.435375,34.093125,2.818325,88.6644575,1.9458821527296,1.65321251377534,0.449320804920696,1.49656134780891,1.53186708646637,0.0899423178828848,-37.862445,145.444704,13.3583333333333,1085,5.5,231.36,5.6,147.8,0.00586797147813013
"flemings_lik_45",45,"lagerstroemia_indica_kiowa","non-native","deciduous","flemings","Victoria",28.2723333333333,33.9043333333333,2.032,57.6142493333333,1.75603173523784,1.65321251377534,0.306655910733476,1.44937582450436,1.52874045788738,0.0723200878116504,-37.862445,145.444704,13.3583333333333,1085,5.5,173.15,4.4,84.4,0.00193061340538605
"flemings_lin_45",45,"lagerstroemia_indica_natchez","non-native","deciduous","flemings","Victoria",24.2657777777778,28.882,2.15351111111111,52.4654131111111,1.71450362775002,1.65321251377534,0.331433733918046,1.38306989383197,1.45880825825938,0.0891746035509045,-37.862445,145.444704,13.3583333333333,1085,5.5,142.06,7.1,127.4,0.00438974741486102
"flemings_lis_300",300,"lagerstroemia_indica_sioux","non-native","deciduous","flemings","Victoria",50.9192857142857,56.0457142857143,3.13957142857143,159.677019285714,2.20211376056054,2.47712125471966,0.495528248744057,1.70658551181649,1.74829723379252,0.0618107840980534,-37.862445,145.444704,13.3583333333333,1085,4,270.528571428571,6.85714285714286,162,0.00702774276608037
"flemings_lis_45",45,"lagerstroemia_indica_sioux","non-native","deciduous","flemings","Victoria",18.7907777777778,21.2186666666667,1.72044444444444,32.3576641111111,1.50751129675172,1.65321251377534,0.234490683342081,1.27302061340964,1.32484082914763,0.091862162412957,-37.862445,145.444704,13.3583333333333,1085,5.5,133.68,7,70.6,0.00132124915034475
"flemings_lit_150",150,"lagerstroemia_indica_tuscarora","non-native","deciduous","flemings","Victoria",51.0040909090909,54.0290909090909,3.194,163.095254545455,2.21023411116269,2.17609125905568,0.503554660463895,1.7066794506988,1.73087221538193,0.0628222831050056,-37.862445,145.444704,13.3583333333333,1085,5.5,263.33,13,136.8,0.00493544205878957
"flemings_liz_45",45,"lagerstroemia_indica_zuni","non-native","deciduous","flemings","Victoria",19.0066777777778,22.9153333333333,1.63075555555556,31.1259967333333,1.48677116627797,1.65321251377534,0.210753829622935,1.27601733665503,1.35781384847964,0.0865692624044345,-37.862445,145.444704,13.3583333333333,1085,5.5,123.08,10.1,70.2,0.001316222602099
"flemings_mgg_300",300,"magnolia_grandiflora_greenback","non-native","evergreen","flemings","Victoria",70.5635,79.818,3.1648,223.227655,2.34658951683352,2.47712125471966,0.500179175510305,1.84641034132322,1.90191027661195,0.0453225811676157,-37.862445,145.444704,13.3583333333333,1085,5.5,292.88,5.1,188.4,0.00932215260075212
"flemings_oen__45",45,"olea_europaea_newnoricamission","non-native","evergreen","flemings","Victoria",21.9044444444444,26.7192592592593,2.11922222222222,46.8607462962963,1.65744013128526,1.65321251377534,0.322190116091562,1.33525001519369,1.42446957187622,0.0982026300254903,-37.862445,145.444704,13.3583333333333,1085,5.6,166.49,4.8,126,0.00418774300723519
"flemings_oes_45",45,"olea_europaea_swanhill","non-native","evergreen","flemings","Victoria",20.9988888888889,27.2713333333333,2.14413333333333,45.2089381111111,1.64818093997859,1.65321251377534,0.329647398005079,1.31853354197351,1.43282934644926,0.10337197773861,-37.862445,145.444704,13.3583333333333,1085,5.5,166.32,4.9,127.4,0.00432900995689162
"flemings_oet_45",45,"olea_europaea_tolleysupright","non-native","evergreen","flemings","Victoria",19.7566666666667,24.8487179487179,1.65769230769231,32.9098901282051,1.50902992588812,1.65321251377534,0.216089106813245,1.29294081907488,1.39329705197009,0.0845526722124094,-37.862445,145.444704,13.3583333333333,1085,5.5,145.09,7.3,101.4,0.00280743191500296
"flemings_pa_150",150,"platanus_acerifolia","non-native","deciduous","flemings","Victoria",53.3856,65.1026,4.22564,225.9343376,2.35031399791315,2.17609125905568,0.623301892613122,1.72701210530003,1.81296621826889,0.0791782144282013,-37.862445,145.444704,13.3583333333333,1085,5.5,306.42,3.4,122.4,0.00404574301929294
"flemings_pcc_150",150,"pyrus_calleryana_chanticleer","non-native","deciduous","flemings","Victoria",51.423125,64.28375,3.712,190.460695,2.27926562578266,2.17609125905568,0.569234027583621,1.71003159819904,1.80762380177302,0.0727037749177931,-37.862445,145.444704,13.3583333333333,1085,4.5,297.325,5.625,98.5,0.00259652632819196
"flemings_pcc_300",300,"pyrus_calleryana_chanticleer","non-native","deciduous","flemings","Victoria",79.6108333333333,100.8375,4.54966666666667,362.143375833333,2.55763800523182,2.47712125471966,0.657227428234419,1.9004105769974,2.00078699587622,0.0573112838379466,-37.862445,145.444704,13.3583333333333,1085,2.5,405.5,4.75,190,0.00950803016608952
"flemings_pcc_45",45,"pyrus_calleryana_chanticleer","non-native","deciduous","flemings","Victoria",32.7027777777778,51.4407777777778,2.60408888888889,85.4442502222222,1.9277460673852,1.65321251377534,0.414840257744607,1.5129058096406,1.69457313873714,0.0799838185503472,-37.862445,145.444704,13.3583333333333,1085,5.5,204.05,5,68.6,0.00131412820699661
"flemings_pcc_750",750,"pyrus_calleryana_chanticleer","non-native","deciduous","flemings","Victoria",88.0795,110.483,5.1147,450.6178,2.65302072715373,2.8750612633917,0.708550979994007,1.94446974715972,2.04226155148354,0.0581634789972179,-37.862445,145.444704,13.3583333333333,1085,5.5,444.67,5.9,174.6,0.00827212761616728
"flemings_upal_300",300,"ulmus_parvifolia_allee","non-native","deciduous","flemings","Victoria",58.5189285714286,66.4917857142857,4.12671428571429,241.232588571429,2.37996821863123,2.47712125471966,0.61306814375082,1.76690007488041,1.82220033418956,0.0707271288146647,-37.862445,145.444704,13.3583333333333,1085,5.5,319.12,7.6,313.2,0.0260869476373687
"flemings_upal_750",750,"ulmus_parvifolia_allee","non-native","deciduous","flemings","Victoria",69.5305,78.9185,4.2177,293.3075125,2.46600594499429,2.8750612633917,0.624178751327292,1.841827193667,1.89559042852498,0.0607508177403166,-37.862445,145.444704,13.3583333333333,1085,5.5,288.14,7.4,391.6,0.0402974184071065
"flemings_upat_300",300,"ulmus_parvifolia_athena","non-native","deciduous","flemings","Victoria",64.944,71.2746666666667,3.33333333333333,216.495698333333,2.33398654931087,2.47712125471966,0.52226144045175,1.81172510885912,1.85257235852076,0.0515193617688409,-37.862445,145.444704,13.3583333333333,1085,5.5,254.73,6.3,261,0.0178979675067664
"flemings_upr_150",150,"ulmus_parvifolia_reflection","non-native","deciduous","flemings","Victoria",39.4455,56.622,3.4614,136.657387,2.1342706688457,2.17609125905568,0.538746286833615,1.59552438201208,1.75219537648117,0.0878607552928688,-37.862445,145.444704,13.3583333333333,1085,5.5,249.81,9.4,260.4,0.0179083347625233
"flemings_upr_45",45,"ulmus_parvifolia_reflection","non-native","deciduous","flemings","Victoria",26.5163636363636,39.1727272727273,2.44127272727273,65.2193581818182,1.80489326769901,1.65321251377534,0.384269407557121,1.42062386014189,1.58881225903296,0.0925991446592667,-37.862445,145.444704,13.3583333333333,1085,5.5,184.4,8.8,155.2,0.00684804366629503
"flemings_upt_150",150,"ulmus_parvifolia_todd","non-native","deciduous","flemings","Victoria",32.721,43.03775,3.0572,100.225959,1.9977846866095,2.17609125905568,0.483564083134161,1.51422060347533,1.63204872145628,0.0935080352830035,-37.862445,145.444704,13.3583333333333,1085,5.5,249.18,7.9,178.2,0.00871048451109818
"flemings_upt_300",300,"ulmus_parvifolia_todd","non-native","deciduous","flemings","Victoria",58.08,80.00375,4.289,249.90311375,2.39438583208622,2.47712125471966,0.632058168862744,1.76232766322348,1.9020385171066,0.0741878414717657,-37.862445,145.444704,13.3583333333333,1085,2.5,367.15,8.75,264.5,0.0184387926820819
"flemings_upt_75",75,"ulmus_parvifolia_todd","non-native","deciduous","flemings","Victoria",33.9421428571429,45.6921428571429,3.26214285714286,110.899526428571,2.04178920518674,1.8750612633917,0.511873174027427,1.52991603115931,1.65616621639796,0.096283727803885,-37.862445,145.444704,13.3583333333333,1085,4,260.785714285714,8.85714285714286,152.285714285714,0.0061729303650036
"flemings_wf_45",45,"waterhousea_floribunda","native","evergreen","flemings","Victoria",27.34425,38.61975,1.5804,43.2586935,1.63209674089351,1.65321251377534,0.196980239213054,1.43511650168046,1.58615018308283,0.0582120356042954,-37.862445,145.444704,13.3583333333333,1085,5.5,143.35,14,125.4,0.00420062353711491
"flemings_zsg_45",45,"zelkova_serrata_goldenflame","non-native","deciduous","flemings","Victoria",23.6585714285714,34.7296428571429,2.47285714285714,58.5006482142857,1.76318381173934,1.65321251377534,0.390601785825236,1.3725820259141,1.53865033770146,0.105223450240521,-37.862445,145.444704,13.3583333333333,1085,5.5,201.51,5.3,211.4,0.0121040328955059
"flemings_zsgv_45",45,"zelkova_serrata_greenvase","non-native","deciduous","flemings","Victoria",27.4228125,36.42625,3.567125,98.2004884375,1.98739238247223,1.65321251377534,0.551016030247013,1.43637635222522,1.5585248380101,0.130569672519822,-37.862445,145.444704,13.3583333333333,1085,5.5,294.37,5.8,120.2,0.00425026070104163
"flemings_zsm_45",45,"zelkova_serrata_musashino","non-native","deciduous","flemings","Victoria",24.6378333333333,35.899,2.82953333333333,69.7459486666667,1.84110133585716,1.65321251377534,0.450312298213326,1.39078903764383,1.5536651885041,0.115219895505421,-37.862445,145.444704,13.3583333333333,1085,5.5,241.43,6.9,92.6,0.00230247325581596
"flemings_zsw_45",45,"zelkova_serrata_wireless","non-native","deciduous","flemings","Victoria",25.6995555555556,35.3775555555556,2.76508888888889,70.9032484444444,1.84751552257114,1.65321251377534,0.438899732409051,1.40861579016209,1.54643035561911,0.108472151673983,-37.862445,145.444704,13.3583333333333,1085,5.5,228.93,6.4,159.4,0.00746473830419471
"freshford_AC_20",20,"angophora_costata","native","evergreen","freshford","South Australia",13.4981111111111,23.0644444444444,1.37268888888889,18.6765454444444,1.25982231880268,1.30102999566398,0.134657597400283,1.12516472140239,1.35975128913376,0.103222617863339,-34.823419,138.883282,14.025,733,5.5,116.28,4.6,112.4,0.003348309450196
"freshford_AC_40",40,"angophora_costata","native","evergreen","freshford","South Australia",17.21609375,28.76078125,1.53078125,26.62582125,1.4129215665418,1.60205999132796,0.180884333703902,1.2320372328379,1.45667632001392,0.0894592665034573,-34.823419,138.883282,14.025,733,5.5,136.63,4.6,112.4,0.003348309450196
"freshford_AF_100",100,"acer_freemanii","non-native","deciduous","freshford","South Australia",34.1085,38.743,3.17115,108.2914415,2.03318838881563,2,0.500808982438243,1.53237940637739,1.5875938329302,0.093067502460827,-34.823419,138.883282,14.025,733,5.5,242.86,7.6,137.6,0.0051513741938463
"freshford_AF_20",20,"acer_freemanii","non-native","deciduous","freshford","South Australia",14.3218888888889,19.068,1.76593333333333,27.6911258333333,1.35541103570959,1.30102999566398,0.220782608371801,1.13462842733779,1.2549474236821,0.123032573118853,-34.823419,138.883282,14.025,733,5.5,144.475,8.6,79.5,0.00181013332712088
"freshford_AF_200",200,"acer_freemanii","non-native","deciduous","freshford","South Australia",45.8975,57.3290625,3.70925,170.3988290625,2.22906433821517,2.30102999566398,0.568210252312038,1.66085408590314,1.75735479661174,0.0810823520775102,-34.823419,138.883282,14.025,733,5.5,252.46,5.6,171.8,0.00790225744108465
"freshford_AF_40",40,"acer_freemanii","non-native","deciduous","freshford","South Australia",23.616,28.1895777777778,2.659,63.1026311111111,1.79477644415337,1.60205999132796,0.422815461016783,1.37196098313659,1.44894578706501,0.112697829294049,-34.823419,138.883282,14.025,733,5.5,174.45,7.6,113.2,0.00352612359438918
"freshford_AF_45",45,"agonis_flexuosa","native","evergreen","freshford","South Australia",24.1188461538462,32.3203846153846,1.64246153846154,39.832985,1.58726203974788,1.65321251377534,0.213317340982273,1.37394469876561,1.50277885430481,0.0705207074917757,-34.823419,138.883282,14.025,733,5.5,140.96,5.8,119.4,0.00399537281708038
"freshford_AH_40",40,"araucaria_heterophylla","native","evergreen","freshford","South Australia",23.9157692307692,27.5428846153846,1.30138461538462,31.1616194230769,1.48989500352269,1.60205999132796,0.113459997147732,1.37643500637496,1.43795204504235,0.0549037200068568,-34.823419,138.883282,14.025,733,5.5,111.55,17.6,85.4,0.0019319747622026
"freshford_ARO_200",200,"acer_rubrum_octoberglory","non-native","deciduous","freshford","South Australia",46.6311111111111,61.6722222222222,3.91166666666667,182.458216666667,2.25982867815487,2.30102999566398,0.592220926743819,1.66760775141106,1.78935683612176,0.084269750477045,-34.823419,138.883282,14.025,733,5,285.277777777778,6.22222222222222,164.444444444444,0.00722845563005971
"freshford_ARO_40",40,"acer_rubrum_octoberglory","non-native","deciduous","freshford","South Australia",26.0392857142857,32.8264285714286,2.86614285714286,74.617515,1.87067176795169,1.60205999132796,0.455833684254516,1.41483808369717,1.51496785735542,0.110483575010396,-34.823419,138.883282,14.025,733,5.5,220.16,6.8,103.2,0.00293131538530952
"freshford_BI_100",100,"banksia_integrifolia","native","evergreen","freshford","South Australia",54.1208333333333,68.32,3.25583333333333,176.733128333333,2.24344606574789,2,0.510984112392897,1.73246195335499,1.83288740107372,0.0602275498794388,-34.823419,138.883282,14.025,733,3.5,257.25,2.83333333333333,171.333333333333,0.00810600717796247
"freshford_CC_20",20,"corymbia_citriodora","native","evergreen","freshford","South Australia",15.1883333333333,22.5895833333333,1.89791666666667,28.8718758333333,1.45389344655966,1.30102999566398,0.274204849129818,1.17968859742984,1.3523017083188,0.125870659019277,-34.823419,138.883282,14.025,733,5.5,123.53,4.5,83.2,0.00187343641909072
"freshford_CC_40",40,"corymbia_citriodora","native","evergreen","freshford","South Australia",28.3266666666667,35.5775,2.76,78.50816,1.89074265671423,1.60205999132796,0.440189638121347,1.45055301859288,1.54748814011981,0.0977782021800542,-34.823419,138.883282,14.025,733,3.5,137,3.83333333333333,134,0.00478010775536207
"freshford_CK_20",20,"callistemon_kingsparkspecial","native","evergreen","freshford","South Australia",14.6196666666667,18.9374444444444,1.77062222222222,25.8951236666667,1.40900120859677,1.30102999566398,0.245610728806205,1.16339047979056,1.2764907880215,0.121938611963525,-34.823419,138.883282,14.025,733,5.5,161.81,7.8,103.6,0.00288921804375141
"freshford_CK_40",40,"callistemon_kingsparkspecial","native","evergreen","freshford","South Australia",20.87875,24.07125,1.957875,40.69671375,1.60497799510871,1.60205999132796,0.288243273901768,1.31673472120695,1.38077608776787,0.0954578586446185,-34.823419,138.883282,14.025,733,4.5,169.7875,6.875,105.5,0.00296330727049857
"freshford_CM_40",40,"corymbia_maculata","native","evergreen","freshford","South Australia",20.2707894736842,27.2160526315789,2.34378947368421,47.7202663157895,1.66985663187707,1.60205999132796,0.367134991271312,1.30272164060575,1.43139650531452,0.117303981179197,-34.823419,138.883282,14.025,733,5.5,147.97,5.4,98.8,0.00266428000975438
"freshford_EC_45",45,"eucalyptus_caesia","native","evergreen","freshford","South Australia",16.7907142857143,22.04,2.05357142857143,34.6339821428571,1.52878776924417,1.65321251377534,0.307286307669202,1.22150146157497,1.33779639352195,0.124111174722901,-34.823419,138.883282,14.025,733,4,143.357142857143,3.57142857142857,NA,NA
"freshford_EL_20",20,"eucalyptus_leucoxylon","native","evergreen","freshford","South Australia",15.3775,20.0214705882353,1.59379411764706,25.3438514705882,1.36510692218131,1.30102999566398,0.195592470106921,1.16951445207439,1.28693946410606,0.108066788235238,-34.823419,138.883282,14.025,733,5.5,116.91,6.4,88,0.00212036560166287
"freshford_ELR_100",100,"eucalyptus_leucoxylon_rosea","native","evergreen","freshford","South Australia",27.8416666666667,36.583,2.29953333333333,64.042619,1.79747114732608,2,0.35983810200215,1.43763304532393,1.55627072990692,0.0854726502031789,-34.823419,138.883282,14.025,733,5.5,189.63,3.9,140.2,0.00530290367950445
"freshford_ESR_40",40,"eucalyptus_sideroxylon_rosea","native","evergreen","freshford","South Australia",18.2693333333333,26.89,2.33071111111111,42.6603715555556,1.62132220802129,1.60205999132796,0.365273365854458,1.25604884216683,1.42618499045296,0.130523282692073,-34.823419,138.883282,14.025,733,5.5,204.35,8.6,115.8,0.00360518700950453
"freshford_FPC_100",100,"fraxinus_pennsylvanica_cimmaron","non-native","deciduous","freshford","South Australia",36.65375,55.9735,2.78035,101.96901775,2.00441406190762,2,0.44302271175921,1.56139135014841,1.74271854201682,0.0766551329408383,-34.823419,138.883282,14.025,733,5.5,234.24,3.8,116.8,0.00363126222852932
"freshford_FPC_40",40,"fraxinus_pennsylvanica_cimmaron","non-native","deciduous","freshford","South Australia",24.6766666666667,54.7616666666667,2.46238095238095,60.7631997619048,1.78199935063634,1.60205999132796,0.390520258286463,1.39147909234987,1.67528164618914,0.100157740551543,-34.823419,138.883282,14.025,733,5.5,189.8,3.7,101.4,0.00287256760268739
"freshford_FPR_20",20,"fraxinus_pennsylvanica_cimmaron","non-native","deciduous","freshford","South Australia",19.2752083333333,35.56375,1.91229166666667,37.2210470833333,1.55862329089757,1.30102999566398,0.277850797648996,1.28077249324857,1.54914948790095,0.0999694283242985,-34.823419,138.883282,14.025,733,5.5,134.97,4.9,72.4,0.00138900283190717
"freshford_LIN_100",100,"lagerstroemia_indica_natchez","non-native","deciduous","freshford","South Australia",27.49025,31.3825,2.30355,63.37992025,1.80019492639162,2,0.362084043712308,1.43811088267931,1.4955523001973,0.0841399183258906,-34.823419,138.883282,14.025,733,5.5,170.51,7.4,100.2,0.00266082425783544
"freshford_LIN_20",20,"lagerstroemia_indica_natchez","non-native","deciduous","freshford","South Australia",13.7832258064516,19.7674193548387,1.79754838709677,25.0382090322581,1.3827110570417,1.30102999566398,0.249880489908519,1.13283056713318,1.29234602353658,0.132971216177323,-34.823419,138.883282,14.025,733,5.5,119.04,4.4,108,0.00318557495074005
"freshford_LIS_20",20,"lagerstroemia_indica_sioux","non-native","deciduous","freshford","South Australia",14.7336666666667,19.8463333333333,1.46111111111111,21.4960256666667,1.32774256351586,1.30102999566398,0.163246398371678,1.16449616514418,1.29592281438948,0.10112613193821,-34.823419,138.883282,14.025,733,5.5,97,6.6,77.6,0.00165540988893158
"freshford_LIS_40",40,"lagerstroemia_indica_sioux","non-native","deciduous","freshford","South Australia",15.25,20.235,1.59027272727273,24.1638909090909,1.38179461938776,1.60205999132796,0.200003103608601,1.18179151577915,1.30511944686857,0.105350955328517,-34.823419,138.883282,14.025,733,5.5,104.14,5.5,89.2,0.00214884937505542
"freshford_MAC_100",100,"melia_azedarach_caroline","native","deciduous","freshford","South Australia",44.9990625,61.2884375,2.23425,101.1628653125,1.99603929583873,2,0.347698260650296,1.64834103518844,1.78159065493828,0.0504585576683749,-34.823419,138.883282,14.025,733,5.5,110.66,3.7,114.2,0.00359785662664615
"freshford_MAC_40",40,"melia_azedarach_caroline","native","deciduous","freshford","South Australia",33.6778571428571,48.3714285714286,2.03214285714286,68.60739,1.831873889153,1.60205999132796,0.305537077317829,1.52633681183517,1.68299945040965,0.0604582662528371,-34.823419,138.883282,14.025,733,4,104.071428571429,2.57142857142857,97.7142857142857,0.00264192982201885
"freshford_MGL_100",100,"magnolia_grandiflora_littlegem","non-native","evergreen","freshford","South Australia",46.2128571428571,63.9695714285714,2.68328571428571,123.961099285714,2.09249846047945,2,0.427821108805045,1.66467735167441,1.80521783592102,0.0581048321851547,-34.823419,138.883282,14.025,733,4,238.328571428571,6,NA,NA
"freshford_MGL_200",200,"magnolia_grandiflora_littlegem","non-native","evergreen","freshford","South Australia",51.0855,64.855,2.7332,139.562539,2.14383628316205,2.30102999566398,0.436084561815362,1.70775172134669,1.81111199870091,0.0536631442274184,-34.823419,138.883282,14.025,733,5.5,245.52,4.1,117,0.00368184187025212
"freshford_PCC_20",20,"pyrus_calleryana_clevelandselect","non-native","deciduous","freshford","South Australia",18.1368181818182,34.5,1.68290909090909,30.9942909090909,1.47359509826148,1.30102999566398,0.221630199774682,1.25196489848679,1.53399945858768,0.0938158607814142,-34.823419,138.883282,14.025,733,5.5,118.73,5.4,64.2,0.00120375358510049
"freshford_PCC_40",40,"pyrus_calleryana_clevelandselect","non-native","deciduous","freshford","South Australia",23.7329166666667,44.5875,2.2375,53.935475,1.71368040529205,1.60205999132796,0.345740488491699,1.36793991680034,1.63837308755458,0.096047857611343,-34.823419,138.883282,14.025,733,5.5,179.07,4,70.8,0.00133392024071423
"freshford_UMT_100",100,"ulmus_parvifolia_todd","non-native","deciduous","freshford","South Australia",28.0963888888889,38.5325,2.58644444444444,72.7078552777778,1.85966792145869,2,0.412284455713181,1.44738346574551,1.58440345609582,0.0925508689033169,-34.823419,138.883282,14.025,733,5.5,211.93,7.1,181.2,0.00882452432442349
"freshford_UPT_150",150,"ulmus_parvifolia_todd","non-native","deciduous","freshford","South Australia",43.0758333333333,50.6316666666667,3.53383333333333,152.64811,2.17948138829013,2.17609125905568,0.546977888346116,1.63250349994401,1.70330330078699,0.0824800177195403,-34.823419,138.883282,14.025,733,3.5,291.05,9.66666666666667,NA,NA
"freshford_UPT_200",200,"ulmus_parvifolia_todd","non-native","deciduous","freshford","South Australia",57.88625,70.70375,3.42775,198.52025875,2.29676850857466,2.30102999566398,0.534328742601461,1.7624397659732,1.8493692326781,0.0592213080073601,-34.823419,138.883282,14.025,733,2.5,233.775,6.75,NA,NA
"freshford_ZSG_100",100,"zelkova_serrata_greenvase","non-native","deciduous","freshford","South Australia",31.6072222222222,43.4997222222222,3.01838888888889,95.3255075,1.97442904552712,2,0.478854158045403,1.49557488748171,1.63044081309992,0.0973400962533945,-34.823419,138.883282,14.025,733,5.5,191.61,2.8,161.2,0.00730231796400411
"freshford_ZSG_40",40,"zelkova_serrata_greenvase","non-native","deciduous","freshford","South Australia",19.6306666666667,28.1434444444444,2.13775555555556,42.1583441111111,1.61415723064029,1.60205999132796,0.32391795359946,1.29023927704083,1.44177739967786,0.1097265986847,-34.823419,138.883282,14.025,733,10,126.16,3.4,101.8,0.00300325785707672
"greenstock_ac_400mm",27,"angophora_costata","native","evergreen","greenstock","Queensland",13.8472222222222,20.2888888888889,1.59646666666667,22.1607387777778,1.33990356306953,1.43136376415899,0.200812231808985,1.13909133126054,1.3051818231499,0.116177054361974,-27.256703,153.024981,20.2,1283,5.5,111.57,7.5,122.8,0.00401914420149254
"greenstock_ah_100",100,"araucaria_heterophylla","native","evergreen","greenstock","Queensland",50.24725,59.09975,2.7263,137.144307,2.1314953205682,2,0.432425766888418,1.69906955367978,1.76895088590336,0.0547300787849694,-27.256703,153.024981,20.2,1283,5.5,231.91,7.8,186.4,0.00921387237395839
"greenstock_ar_400mm",27,"agathis_robusta","native","evergreen","greenstock","Queensland",23.7417777777778,31.1248888888889,2.00768888888889,47.8565306666667,1.67463746031501,1.43136376415899,0.301147444714687,1.37349001560033,1.49163202596867,0.0850119112457699,-27.256703,153.024981,20.2,1283,5.5,176.76,7.2,109.4,0.00319761772257881
"greenstock_ba_100",100,"brachychiton_acerifolius","native","deciduous","greenstock","Queensland",49.17725,60.092,2.33575,114.953066,2.05610638066495,2,0.367319409924107,1.68878697074084,1.77743106267833,0.0481446499282961,-27.256703,153.024981,20.2,1283,5.5,104.52,16.4,110.6,0.00327762361549023
"greenstock_ba_150",150,"brachychiton_acerifolius","native","deciduous","greenstock","Queensland",67.2355,82.016,3.0042,202.9772705,2.29944543815342,2.17609125905568,0.476025591333313,1.82341984682011,1.91078858794791,0.0453343117242132,-27.256703,153.024981,20.2,1283,5.5,181.52,8.6,158.8,0.00713225308168979
"greenstock_ba_45",45,"brachychiton_acerifolius","native","deciduous","greenstock","Queensland",57.0177777777778,83.5515555555556,2.0428,117.113866333333,2.0606236956038,1.65321251377534,0.3077499572319,1.7528737383719,1.91984514596223,0.0361555986114617,-27.256703,153.024981,20.2,1283,5.5,96.17,19.3,103.6,0.00290052777730434
"greenstock_br_45",45,"brachychiton_rupestris","native","deciduous","greenstock","Queensland",32.4737777777778,44.2695555555556,1.74613333333333,57.0954506666667,1.7428873936972,1.65321251377534,0.240093976773647,1.50279341692355,1.64029578217135,0.0555102229577538,-27.256703,153.024981,20.2,1283,5.5,91.6,11.1,110.4,0.00324463689262754
"greenstock_dr_150",150,"delonix_regia","non-native","deciduous","greenstock","Queensland",63.42275,79.30375,2.5738,163.298908,2.21089622046481,2.17609125905568,0.409622420997294,1.80127379946752,1.89814960415905,0.0407467216911505,-27.256703,153.024981,20.2,1283,5.5,114.89,3.7,325.8,0.0290864355832611
"greenstock_elr_400mm",27,"elaeocarpus_reticulatus","native","evergreen","greenstock","Queensland",19.998,26.481,1.6725,33.4745995,1.52307121122887,1.43136376415899,0.223138455273484,1.29993275595539,1.42045695361355,0.0839669940524114,-27.256703,153.024981,20.2,1283,5.5,145.45,10.5,87.8,0.0020949187011688
